"reference","treatment","stimulation","pvalue","Metadata_Plate","featureName","effectSize","direction","referenceMean","treatmentMean","referenceN","treatmentN","qvalue"
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_InverseDifferenceMoment_BODIPYRNA_5_02_256",0.133630620956212,"dec",0.428934009324259,0.365284203298815,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_InverseDifferenceMoment_DNA_10_02_256",0.133630620956212,"inc",-1.03939595498387,-0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_SumAverage_DNA_20_01_256",0.133630620956212,"inc",-1.03939595498387,-0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_SumEntropy_DNA_20_01_256",0.133630620956212,"inc",-0.89250688670729,-0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Eccentricity",0.133630620956212,"dec",-0.223993335252237,-0.640931929788141,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_AreaShape_Zernike_9_7",0.133630620956212,"dec",1.03939595498387,0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_IntegratedIntensityEdge_DNA",0.133630620956212,"dec",-0.672476389147327,-0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_IntegratedIntensity_DNA",0.133630620956212,"inc",-1.03939595498387,-0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_LowerQuartileIntensity_Mito",0.133630620956212,"inc",-0.89250688670729,-0.758647409455211,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_MADIntensity_DNA",0.133630620956212,"dec",-0.462520071865117,-0.713385590263544,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Intensity_MassDisplacement_BODIPYRNA",0.133630620956212,"inc",-1.03939595498387,-0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Neighbors_AngleBetweenNeighbors_2",0.133630620956212,"inc",-0.108344977191506,0.26731633170627,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_FracAtD_AGP_3of4",0.133630620956212,"dec",1.03939595498387,0.797623408175057,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_FracAtD_BODIPYRNA_4of4",0.133630620956212,"dec",0.93106943721062,0.878868296504993,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_BODIPYRNA_1of4",0.133630620956212,"dec",0.879101438917491,0.642654620847434,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_BODIPYRNA_4of4",0.133630620956212,"inc",-0.93106943721062,-0.878868296504993,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_RadialDistribution_MeanFrac_DNA_3of4",0.133630620956212,"dec",1.01761868889655,0.813956357740549,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_AngularSecondMoment_DNA_10_03_256",0.133630620956212,"dec",-0.36646822080295,-0.86080569913153,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_AngularSecondMoment_Mito_10_00_256",0.133630620956212,"inc",0.756295833805531,0.86080569913153,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_AngularSecondMoment_Mito_10_03_256",0.133630620956212,"inc",0.80490482950345,0.823552391470977,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Contrast_Mito_5_00_256",0.133630620956212,"inc",-0.89250688670729,-0.632600535005085,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Correlation_BODIPYRNA_10_00_256",0.133630620956212,"dec",0.062465788521309,-0.110166801207433,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_DifferenceEntropy_DNA_10_01_256",0.133630620956212,"dec",-0.734942177668636,-0.758647409455211,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_DifferenceEntropy_DNA_5_01_256",0.133630620956212,"inc",0.208903511764296,0.787095644697537,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_DifferenceEntropy_DNA_5_03_256",0.133630620956212,"dec",0.672476389147327,0.441513509679215,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_DifferenceEntropy_Mito_10_01_256",0.133630620956212,"inc",-0.661196913288186,-0.56056164670846,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_DifferenceEntropy_Mito_10_02_256",0.133630620956212,"inc",-0.536265336245568,-0.479641422590023,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_Entropy_Mito_10_03_256",0.133630620956212,"dec",-0.650699123060005,-0.776703050079995,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_InfoMeas1_BODIPYRNA_10_01_256",0.133630620956212,"dec",0.144660846760086,-0.111014887016471,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_InfoMeas1_DNA_10_00_256",0.133630620956212,"inc",0.354626439707201,0.666536248872562,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_SumVariance_BODIPYRNA_10_03_256",0.133630620956212,"inc",-0.648402201647615,-0.276912365436699,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_SumVariance_DNA_10_01_256",0.133630620956212,"inc",-0.790867811533424,-0.721394101794657,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",0.857142857142857,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Nuclei_Texture_SumVariance_Mito_10_00_256",0.133630620956212,"inc",-0.598731124766877,-0.351418980757806,3,4,0.972227772227772
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_5_1",0,"inc",0.717122547152973,0.852932356460395,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_6_2",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_6_6",0,"dec",0.354626439707201,0.080920224118437,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_7_5",0,"dec",0.697011197345534,0.666536248872562,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_8_2",0,"inc",-0.573093270573114,-0.509386718373725,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_AreaShape_Zernike_9_5",0,"dec",0.646838534953565,0.255117402091382,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Correlation_Correlation_BODIPYRNA_DNA",0,"inc",0.879101438917491,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Correlation_Correlation_BODIPYRNA_Mito",0,"inc",-0.598731124766877,-0.456597022034794,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Correlation_K_DNA_Mito",0,"dec",0.143527691068627,-0.220708010588734,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Correlation_K_Mito_AGP",0,"dec",-0.488107685581238,-0.613274655858016,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Correlation_Overlap_BODIPYRNA_Mito",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_10_BODIPYRNA",0,"inc",-0.49263282851012,-0.483457735077805,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_10_Mito",0,"inc",-0.304955362826463,0.0389759987198462,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_11_DNA",0.0674199862463242,"inc",-0.146087111923195,-0.0785960657941075,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_12_BODIPYRNA",0,"inc",-0.167000418084016,-0.0741317833614495,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_12_Mito",0,"dec",-0.111572441992257,-0.345582135018323,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_13_AGP",0,"dec",0.748979195638663,0.530307076468787,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_13_DNA",0.0674199862463242,"dec",-0.0098760590214356,-0.0999693002119682,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_14_Mito",0,"dec",0.0251362686825306,0,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_15_DNA",0,"dec",-0.08603839050979,-0.47163291105891,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_15_Mito",0.0674199862463242,"dec",0.00615917055128297,-0.402484740263105,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_16_BODIPYRNA",0,"dec",0.451842056490299,0.330498622662743,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_16_Mito",0,"dec",-0.150248070871787,-0.284363979180378,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_2_AGP",0,"inc",0.879101438917491,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_4_BODIPYRNA",0,"inc",0.80535617453704,0.896923937129777,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_5_BODIPYRNA",0,"inc",0.194331923640824,0.338881542367724,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_6_AGP",0,"dec",0.158066294549886,-0.072038888296625,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_6_DNA",0,"dec",-0.857324172830169,-0.934177244790331,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_8_DNA",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Granularity_9_Mito",0,"inc",-0.234491125480417,-0.159196885769629,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_LowerQuartileIntensity_DNA",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MADIntensity_DNA",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MaxIntensityEdge_AGP",0,"inc",-0.915979613722679,-0.813956357740549,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MaxIntensity_AGP",0,"inc",-0.756295833805531,-0.64047387767622,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_MinIntensityEdge_DNA",0,"dec",-0.829430362036753,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_StdIntensityEdge_DNA",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Intensity_StdIntensity_AGP",0,"inc",-0.80490482950345,-0.679449876396067,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_6_6",0,"inc",0.4384366087005,0.608583738119979,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_7_3",0,"inc",0.57464766160226,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_7_5",0,"inc",0.717122547152973,0.852932356460395,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_8_8",0,"inc",0.829430362036753,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Correlation_Correlation_AGP_Mito",0,"dec",0.965650690603417,0.852932356460395,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_10_Mito",0,"inc",-0.363738413775228,-0.351204782503451,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_13_AGP",0,"dec",0.700370199940743,0.538766683363143,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_1_BODIPYRNA",0,"dec",-0.661196913288186,-0.852932356460395,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_1_DNA",0,"dec",0.965650690603417,0.852932356460395,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_3_AGP",0,"inc",0.150248070871786,0.566763823242227,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_4_BODIPYRNA",0,"inc",-0.965650690603417,-0.852932356460395,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_LargeBODIPYObjects_Granularity_4_Mito",0,"inc",-0.955152900375237,-0.86080569913153,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_AreaShape_Orientation",0.0700140042014005,"inc",0.268639493257883,0.304934970161107,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_AreaShape_Zernike_3_1",0,"inc",-0.111685520368457,0.00787334267113526,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_AreaShape_Zernike_9_7",0,"inc",-0.0501726623919697,0.365284203298815,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Correlation_K_BODIPYRNA_Mito",0,"dec",-0.290416759345205,-0.30377307847971,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Granularity_16_BODIPYRNA",0,"dec",0.340156536121842,0.234306212825755,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Mean_SmallBODIPYObjects_Granularity_3_BODIPYRNA",0,"inc",-0.661196913288186,-0.475449223546692,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Neighbors_PercentTouching_Adjacent",0,"dec",-0.732212370640914,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_RadialDistribution_MeanFrac_DNA_2of4",0,"inc",0.81719795563279,0.890561853254372,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_AngularSecondMoment_DNA_10_00_256",0,"inc",0.829430362036753,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_AGP_10_01_256",0,"dec",-0.598731124766877,-0.606536382849187,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_AGP_20_03_256",0,"inc",-0.700370199940743,-0.64047387767622,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_Mito_10_02_256",0,"inc",0.246299921933953,0.319653151722402,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Contrast_Mito_20_02_256",0,"inc",0.246299921933953,0.356109898495842,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_AGP_10_00_256",0,"dec",0.340156536121842,0.247568723631745,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_AGP_20_00_256",0.0674199862463242,"dec",0.233064860317308,0.184852731080331,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Correlation_DNA_10_00_256",0,"dec",0.350202981316433,-0.163804583355403,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_BODIPYRNA_5_01_256",0,"inc",0.428934009324259,0.585616024754125,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceEntropy_Mito_10_02_256",0,"inc",0.246299921933953,0.282399844061849,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_DifferenceVariance_Mito_10_02_256",0,"dec",-0.0982800725786577,-0.24594309728841,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_DNA_10_00_256",0,"dec",-0.682541293760176,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_DNA_20_00_256",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_Entropy_DNA_20_03_256",0,"dec",-0.732212370640914,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas1_DNA_10_01_256",0,"dec",0.965650690603417,0.852932356460395,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_DNA_5_01_256",0,"inc",0.829430362036753,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InfoMeas2_Mito_10_01_256",0,"dec",-0.598731124766877,-0.622869332414679,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_InverseDifferenceMoment_Mito_10_02_256",0,"inc",-0.150248070871786,-0.127769565509419,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cells_Texture_SumVariance_DNA_20_03_256",0,"dec",-0.268639493257883,-0.703789556533115,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_AreaShape_Zernike_8_6",0,"inc",-0.4384366087005,-0.370647371403127,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Intensity_MADIntensity_DNA",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Intensity_MeanIntensity_DNA",0,"dec",-0.879101438917491,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_RadialDistribution_FracAtD_AGP_1of4",0,"inc",0.258574588645034,0.328827456525375,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4",0,"inc",0.378700627206913,0.402537510959368,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_AngularSecondMoment_DNA_10_00_256",0,"inc",0.879101438917491,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_AngularSecondMoment_DNA_10_01_256",0,"dec",-0.780821366338833,-0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_AngularSecondMoment_DNA_20_00_256",0,"inc",0.879101438917491,0.91784429522484,3,4,1
"nontargeting control","siMTAP","basal",1,"2024_0528_LP_FAA_PRIMARY_SMC_PLATE2_T14_38_35","Cytoplasm_Texture_Entropy_DNA_10_00_256",0,"dec",-0.829430362036753,-0.91784429522484,3,4,1
