"reference","treatment","stimulation","pvalue","Metadata_Plate","features","effectSize","direction","referenceMean","treatmentMean","referenceN","treatmentN","qvalue","feature_measure","feature_channel","color","cell"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_6_2",0.816496580927726,"inc",-0.474993579666485,0.61995046256539,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_6_6",0.816496580927726,"dec",-0.110812848930167,-1.30065315018945,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_8_2",0.816496580927726,"inc",-0.329288610394397,0.61995046256539,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_8_4",0.816496580927726,"inc",-0.21619075445174,0.577085492978041,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_8_8",0.816496580927726,"dec",0.277054755370416,-1.30065315018945,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_9_7",0.816496580927726,"dec",0.0858167159401768,-1.30065315018945,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_AreaShape_Zernike_9_9",0.816496580927726,"dec",0.215735656714935,-1.25598623917589,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Correlation_Correlation_AGP_BODIPYRNA",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Correlation_Correlation_AGP_DNA",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Correlation_Correlation_AGP_Mito",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Correlation_Correlation_BODIPYRNA_Mito",0.816496580927726,"inc",-1.18161597831572,0.335530761844652,5,4,0.0583336247785808,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Correlation_K_AGP_DNA",0.816496580927726,"inc",-0.233634781114796,1.30065315018945,5,4,0.0583336247785808,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Correlation_Overlap_AGP_BODIPYRNA",0.816496580927726,"dec",1.18161597831572,0.048635837174912,5,4,0.0583336247785808,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Correlation_Overlap_AGP_Mito",0.816496580927726,"dec",1.18161597831572,0.270238443064675,5,4,0.0583336247785808,"Correlation","Combination","#818C7D","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_13_AGP",0.816496580927726,"inc",-0.903568409613006,0.19879417189782,5,4,0.0583336247785808,"Granularity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_1_AGP",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Granularity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_1_BODIPYRNA",0.816496580927726,"dec",1.18161597831572,0.335530761844652,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_2_AGP",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Granularity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_3_AGP",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Granularity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_3_DNA",0.816496580927726,"inc",0.330712187367098,1.30065315018945,5,4,0.0583336247785808,"Granularity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_3_Mito",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Granularity","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_4_AGP",0.816496580927726,"inc",-1.18161597831572,-0.270238443064675,5,4,0.0583336247785808,"Granularity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_4_BODIPYRNA",0.816496580927726,"inc",-1.18161597831572,0.269669570893668,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_4_DNA",0.816496580927726,"dec",1.18161597831572,0.335530761844652,5,4,0.0583336247785808,"Granularity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_4_Mito",0.816496580927726,"inc",-1.18161597831572,0.136736589946832,5,4,0.0583336247785808,"Granularity","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_5_BODIPYRNA",0.816496580927726,"inc",-0.825266739959402,0.497687377980797,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Granularity_6_BODIPYRNA",0.816496580927726,"inc",-0.611056164666863,0.530333537370786,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_IntegratedIntensityEdge_BODIPYRNA",0.816496580927726,"dec",1.18161597831572,0.270238443064675,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_LowerQuartileIntensity_BODIPYRNA",0.816496580927726,"dec",1.18161597831572,-0.23702341150368,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_LowerQuartileIntensity_DNA",0.816496580927726,"dec",1.18161597831572,-0.270238443064675,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_LowerQuartileIntensity_Mito",0.816496580927726,"dec",1.18161597831572,-0.076080001148344,5,4,0.0583336247785808,"Intensity","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MADIntensity_DNA",0.816496580927726,"dec",1.12075197739704,-0.696670166018118,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MassDisplacement_AGP",0.816496580927726,"inc",-1.18161597831572,-0.166148012507832,5,4,0.0583336247785808,"Intensity","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MassDisplacement_BODIPYRNA",0.816496580927726,"inc",-1.18161597831572,0.335530761844652,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MassDisplacement_DNA",0.816496580927726,"inc",-1.18161597831572,0.419827905616577,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MaxIntensityEdge_BODIPYRNA",0.816496580927726,"dec",0.975047008124952,-0.620645944479044,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MaxIntensityEdge_DNA",0.816496580927726,"dec",0.886642502721585,-0.660220397628135,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MaxIntensity_DNA",0.816496580927726,"dec",-0.0526889527607868,-1.30065315018945,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MeanIntensity_BODIPYRNA",0.816496580927726,"dec",1.12075197739704,-0.387181746226589,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MedianIntensity_BODIPYRNA",0.816496580927726,"dec",1.18161597831572,-0.302884602454664,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_MinIntensityEdge_DNA",0.816496580927726,"dec",1.18161597831572,0.202597780897815,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_StdIntensityEdge_BODIPYRNA",0.816496580927726,"dec",-0.0788058802727774,-1.09339743991928,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_StdIntensityEdge_DNA",0.816496580927726,"dec",1.09321147291235,-0.335530761844652,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Intensity_StdIntensity_DNA",0.816496580927726,"dec",0.196370200388131,-1.30065315018945,5,4,0.0583336247785808,"Intensity","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_AreaShape_Area",0.816496580927726,"inc",-1.18161597831572,-0.23702341150368,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0107995908820092,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_AreaShape_MaximumRadius",0.894427190999916,"inc",-1.09680356209351,-0.166148012507832,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_AreaShape_MeanRadius",0.816496580927726,"inc",-1.18161597831572,-0.302884602454664,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_AreaShape_Zernike_4_4",0.816496580927726,"dec",1.18161597831572,0.138516061162708,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Correlation_AGP_Mito",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Correlation","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Overlap_AGP_DNA",0.816496580927726,"dec",1.18161597831572,-0.074322729323334,5,4,0.0583336247785808,"Correlation","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Overlap_AGP_Mito",0.816496580927726,"dec",1.18161597831572,-1.14548060742168,5,4,0.0583336247785808,"Correlation","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Correlation_Overlap_DNA_Mito",0.816496580927726,"dec",1.18161597831572,0.302884602454664,5,4,0.0583336247785808,"Correlation","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_1_AGP",0.816496580927726,"dec",1.18161597831572,0.132932980946837,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_1_Mito",0.816496580927726,"dec",1.18161597831572,0.335530761844652,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_2_AGP",0.816496580927726,"inc",-1.18161597831572,0,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_LargeBODIPYObjects_Granularity_3_AGP",0.816496580927726,"inc",-1.14991179210903,0.100286821556848,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Correlation_Correlation_AGP_Mito",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"Correlation","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_16_BODIPYRNA",0.816496580927726,"inc",-0.521946504026082,0.73746263789831,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_1_DNA",0.816496580927726,"dec",1.18161597831572,0.335530761844652,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_4_Mito",0.816496580927726,"inc",-1.18161597831572,-0.302884602454664,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Granularity_5_BODIPYRNA",0.816496580927726,"inc",-1.18161597831572,-0.136736589946832,5,4,0.0583336247785808,"Granularity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Intensity_MaxIntensityEdge_BODIPYRNA",0.816496580927726,"dec",1.18161597831572,-0.413390234208873,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Mean_SmallBODIPYObjects_Intensity_MaxIntensity_BODIPYRNA",0.816496580927726,"dec",0.832529972988097,-0.566783305760769,5,4,0.0583336247785808,"Intensity","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Neighbors_AngleBetweenNeighbors_10",0.816496580927726,"dec",0.988372193409004,-0.543870461417046,5,4,0.0583336247785808,"Location/Shape/Size/Neighbor/Count","Compartment","#A2A79F","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_AGP_3of4",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_BODIPYRNA_2of4",0.816496580927726,"inc",-1.18161597831572,-0.16938274933682,5,4,0.0583336247785808,"RadialDistribution","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_BODIPYRNA_3of4",0.816496580927726,"inc",-1.18161597831572,-0.166148012507832,5,4,0.0583336247785808,"RadialDistribution","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_DNA_2of4",0.816496580927726,"inc",-1.18161597831572,0.269669570893668,5,4,0.0583336247785808,"RadialDistribution","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_MeanFrac_Mito_2of4",0.816496580927726,"inc",-1.18161597831572,-0.166148012507832,5,4,0.0583336247785808,"RadialDistribution","Mito","#F56364","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_AGP_1of4",0.816496580927726,"inc",-1.07164453785448,0.270238443064675,5,4,0.0583336247785808,"RadialDistribution","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_RadialDistribution_RadialCV_BODIPYRNA_4of4",0.816496580927726,"inc",-1.18161597831572,-0.335530761844652,5,4,0.0583336247785808,"RadialDistribution","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_BODIPYRNA_10_01_256",0.816496580927726,"inc",0.242307681963731,1.20281908237127,5,4,0.0583336247785808,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_BODIPYRNA_5_01_256",0.816496580927726,"inc",0.163501801690954,1.20281908237127,5,4,0.0583336247785808,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_DNA_10_00_256",0.816496580927726,"inc",-1.18161597831572,0.335530761844652,5,4,0.0583336247785808,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_AngularSecondMoment_DNA_20_01_256",0.816496580927726,"inc",-1.12075197739704,0.618866473263167,5,4,0.0583336247785808,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_BODIPYRNA_10_00_256",0.816496580927726,"dec",-0.189618729202944,-1.25598623917589,5,4,0.0583336247785808,"Texture","BODIPYRNA","#4FAC2C","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_DNA_10_00_256",0.816496580927726,"dec",0.303171682882406,-1.30065315018945,5,4,0.0583336247785808,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Contrast_DNA_20_03_256",0.816496580927726,"dec",0.602761852546587,-0.903925876288289,5,4,0.0583336247785808,"Texture","DNA","#65A7DB","CFB
 qvalue ≤ 0.2"
"nontargeting control","siMTAP","tgfb",0.0158730158730159,"2024_0523_LP_FAA_PRIMARY_CFB_PLATE2_T12_10_14","Cells_Texture_Correlation_AGP_10_02_256",0.816496580927726,"inc",-1.18161597831572,0.0698236384096855,5,4,0.0583336247785808,"Texture","AGP","#F2CF40","CFB
 qvalue ≤ 0.2"
